1488407325618	ADD	CLASS	NODE_1	null	null	DO	
1488407330666	RESIZE	CLASS	NODE_1	120.0,100.0	160.0,200.0	DO	
1488407349151	SET	CLASS	NODE_1	null	Alisa	DO	
1488407349151	ADD	ATTRIBUTE	null	weight
height
name	NODE_1	DO	
1488407349151	ADD	OPERATION	null	bitch()	NODE_1	DO	
1488407354343	ADD	CLASS	NODE_2	null	null	DO	
1488407379073	SET	INTERFACE	NODE_2	null	Kaan	DO	
1488407379073	ADD	ATTRIBUTE	null	hair
arms	NODE_2	DO	
1488407379073	ADD	OPERATION	null	sex()	NODE_2	DO	
1488407380355	RESIZE	INTERFACE	NODE_2	120.0,100.0	160.0,160.0	DO	
1488407384178	MOVE	CLASS	NODE_2	Kaan	3960.0,3900.0	3920.0,3820.0	DO	
1488407386736	ADD	CLASS	NODE_3	null	null	DO	
1488407395704	SET	ENUM	NODE_3	null	Ahmad	DO	
1488407395704	ADD	VALUE	null	TERROR
ISLAM	NODE_3	DO	
1488407397483	RESIZE	ENUM	NODE_3	120.0,100.0	140.0,180.0	DO	
1488407401886	MOVE	CLASS	NODE_3	Ahmad	4201.0,3972.0	3920.0,4020.0	DO	
1488407405263	ADD	ASSOCIATION	EDGE_1	null	null	DO	
1488407405263	LINK	ASSOCIATION	EDGE_1	null	NODE_1	NODE_2	DO	
1488407414479	ADD	AGGREGATION	EDGE_2	null	null	DO	
1488407414479	LINK	AGGREGATION	EDGE_2	null	NODE_1	NODE_2	DO	
1488407419651	ADD	ASSOCIATION	EDGE_3	null	null	DO	
1488407419651	LINK	ASSOCIATION	EDGE_3	null	NODE_1	NODE_3	DO	
1488407427493	ADD	COMPOSITION	EDGE_4	null	null	DO	
1488407427493	LINK	COMPOSITION	EDGE_4	null	NODE_1	NODE_3	DO	
1488407429556	MOVE	CLASS	NODE_1	Alisa	3620.0,3828.0	3540.0,3820.0	DO	
1488407431378	MOVE	CLASS	NODE_1	Alisa	3536.0,3824.0	3580.0,3860.0	DO	
1488407431378	MOVE	CLASS	NODE_3	Ahmad	3916.0,4024.0	3960.0,4060.0	DO	
1488407435417	MOVE	CLASS	NODE_3	Ahmad	3956.0,4053.0	4080.0,4060.0	DO	
1488407443370	MOVE	CLASS	NODE_3	Ahmad	4072.0,4052.0	3580.0,3620.0	DO	
1488407446826	MOVE	CLASS	NODE_3	Ahmad	3583.0,3614.0	3860.0,4080.0	DO	
1488407522185	DELETE	CLASS	EDGE_2	DO	
1488407522185	DELETE	CLASS	NODE_2	DO	
1488407531136	MOVE	CLASS	NODE_3	Ahmad	3856.0,4075.0	3940.0,3940.0	DO	
1488407558064	DELETE	CLASS	EDGE_4	DO	
1488407558064	DELETE	CLASS	NODE_3	DO	
1488407565862	ADD	COMPOSITION	EDGE_4	null	null	DO	
1488407565862	LINK	COMPOSITION	EDGE_4	null	NODE_1	NODE_3	DO	
1488407565862	DELETE	CLASS	NODE_3	UNDO	
1488407565862	DELETE	CLASS	EDGE_4	UNDO	
1488407567664	DELETE	CLASS	EDGE_4	REDO	
1488407567664	DELETE	CLASS	NODE_3	REDO	
1488407579241	DELETE	CLASS	NODE_1	DO	
